,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
68,4.634963035583496,0.07199335539975481,2.617178757985433,0.06320033289686783,16.312790427729492,1.0,rbf,"OrderedDict([('C', 16.312790427729492), ('epsilon', 1.0), ('kernel', 'rbf')])",-4.81602581421958,-3.8703115855411223,-7.180605694304112,-5.288981031354939,1.392186948578723,81
69,4.574236631393433,0.08808217039904032,2.7046355406443277,0.0740660543537867,67.4015174168847,0.12181549160169723,rbf,"OrderedDict([('C', 67.4015174168847), ('epsilon', 0.12181549160169723), ('kernel', 'rbf')])",-14.01049252142014,-9.687816404741914,-13.817441176840415,-12.505250034334159,1.9937847423562716,196
70,4.650900046030681,0.0843111239473018,2.6362778345743814,0.1352664792147129,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
71,4.549845139185588,0.12434777068882057,2.653592824935913,0.073819345213134,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
72,4.547111829121907,0.08335578196257881,2.5833415190378823,0.05603714495740965,40.38811373661173,0.7408417180581938,rbf,"OrderedDict([('C', 40.38811373661173), ('epsilon', 0.7408417180581938), ('kernel', 'rbf')])",-4.304528329418203,-8.094774634452023,-12.881250887446535,-8.426851283772253,3.509297045954344,169
73,4.487812439600627,0.11464230062669145,2.471730947494507,0.010587413251993753,78.5334005590882,0.9492665992680579,rbf,"OrderedDict([('C', 78.5334005590882), ('epsilon', 0.9492665992680579), ('kernel', 'rbf')])",-5.905012427662415,-3.610285726478557,-7.462677643578175,-5.659325265906382,1.5822984351510976,90
74,4.695696592330933,0.05538770532087713,2.678248961766561,0.04199091655273871,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
75,4.404019753138225,0.0994635689576208,2.6290488243103027,0.10834884727548487,79.07981812787594,0.9711088668363769,rbf,"OrderedDict([('C', 79.07981812787594), ('epsilon', 0.9711088668363769), ('kernel', 'rbf')])",-9.6554765388544,-5.537603113750733,-8.783179920943926,-7.992086524516353,1.7717396267881718,161
76,4.449776649475098,0.0942492394122322,2.582996686299642,0.05446688390352552,78.06379711513483,0.9304942534148375,rbf,"OrderedDict([('C', 78.06379711513483), ('epsilon', 0.9304942534148375), ('kernel', 'rbf')])",-4.055771458851341,-5.757943826533162,-7.780532793930941,-5.864749359771815,1.5225017388657365,97
77,4.581305424372355,0.08115893373131258,2.7501958211263022,0.16041638942461697,17.817646680714056,0.9923656801981322,rbf,"OrderedDict([('C', 17.817646680714056), ('epsilon', 0.9923656801981322), ('kernel', 'rbf')])",-5.326460770735131,-3.919420816208049,-6.330273488905893,-5.192051691949691,0.9888046664899821,77
78,4.516103188196818,0.07336025609418335,2.5996925036112466,0.059847291897174616,18.369903073273804,0.9781234024786859,rbf,"OrderedDict([('C', 18.369903073273804), ('epsilon', 0.9781234024786859), ('kernel', 'rbf')])",-5.169249980138467,-4.773405631948559,-4.62551505903334,-4.856056890373456,0.22954351656670527,68
79,4.580092589060466,0.06814352128305717,2.6855527559916177,0.013246115812084416,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
80,4.65213680267334,0.022940121834876336,2.563269933064779,0.019371493198029225,17.338954793694306,0.9794778272706911,rbf,"OrderedDict([('C', 17.338954793694306), ('epsilon', 0.9794778272706911), ('kernel', 'rbf')])",-7.743523247373175,-2.912748325537509,-9.087345677066763,-6.581205749992482,2.651370662747353,120
81,4.563089211781819,0.07247026995014566,2.6034297148386636,0.063446227950712,18.996548101395177,0.9859810221456509,rbf,"OrderedDict([('C', 18.996548101395177), ('epsilon', 0.9859810221456509), ('kernel', 'rbf')])",-8.52594686849853,-2.9415953721929164,-4.373373484239533,-5.280305241643659,2.368281981805065,79
82,4.660157283147176,0.008462573178310848,2.588102102279663,0.06923564047967759,19.141010872039917,0.9700468173335923,rbf,"OrderedDict([('C', 19.141010872039917), ('epsilon', 0.9700468173335923), ('kernel', 'rbf')])",-4.438268696332235,-3.8396788212356108,-6.063566550563289,-4.780504689377045,0.9395968157903614,63
83,4.512344042460124,0.04343756415083371,2.8296658198038735,0.2495188820782025,18.515401507820222,0.960624903584858,rbf,"OrderedDict([('C', 18.515401507820222), ('epsilon', 0.960624903584858), ('kernel', 'rbf')])",-2.7415694616304296,-5.326762512373171,-5.204768407172492,-4.424366793725365,1.1909592173552936,58
84,4.615937232971191,0.10853512515230211,2.57822314898173,0.027405183423625596,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
85,4.587659279505412,0.10231423420044804,2.6256563663482666,0.04475470903901099,19.274376081016175,0.9561525531865579,rbf,"OrderedDict([('C', 19.274376081016175), ('epsilon', 0.9561525531865579), ('kernel', 'rbf')])",-6.8834408524582065,-6.09300450302849,-5.925109650360452,-6.300518335282383,0.41784858993105356,111
86,4.653304656346639,0.042854651391018635,2.7219834327697754,0.19751484605985797,18.28689542120493,0.967375612175008,rbf,"OrderedDict([('C', 18.28689542120493), ('epsilon', 0.967375612175008), ('kernel', 'rbf')])",-5.832267585966374,-2.6145491385626345,-7.3950862919299665,-5.280634338819659,1.9902442560649989,80
87,4.541523615519206,0.06592633351107743,2.706944147745768,0.09190534180420211,17.962493245348583,0.9536888500666074,rbf,"OrderedDict([('C', 17.962493245348583), ('epsilon', 0.9536888500666074), ('kernel', 'rbf')])",-2.685005335001055,-5.111481066756527,-5.394505878951563,-4.396997426903048,1.2160628967096316,57
88,4.651371161142985,0.1216782855980161,2.5834359327952066,0.04275304773382038,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
89,4.60717757542928,0.049919464125423606,2.6054694652557373,0.062044741684912565,17.98726861136479,0.9420942438666068,rbf,"OrderedDict([('C', 17.98726861136479), ('epsilon', 0.9420942438666068), ('kernel', 'rbf')])",-10.41036167439017,-5.529524049871725,-7.28470468925794,-7.741530137839945,2.0186069614270843,155
90,4.563949982325236,0.10866798906873049,2.654046058654785,0.021391060266264545,17.71022285518643,0.9590428399316592,rbf,"OrderedDict([('C', 17.71022285518643), ('epsilon', 0.9590428399316592), ('kernel', 'rbf')])",-3.669982252730845,-3.777939711686623,-4.345464522802754,-3.931128829073407,0.296276057711589,50
91,4.666092872619629,0.042514049083462256,2.5361156463623047,0.01631036251244715,20.16324159694717,0.9753567917989393,rbf,"OrderedDict([('C', 20.16324159694717), ('epsilon', 0.9753567917989393), ('kernel', 'rbf')])",-8.29528979987221,-2.575834258060298,-7.016677112783707,-5.962600390238738,2.4510339622900785,103
92,4.483041365941365,0.02872078969984162,2.736013968785604,0.05921656343697978,17.248714916091007,0.9562752155158026,rbf,"OrderedDict([('C', 17.248714916091007), ('epsilon', 0.9562752155158026), ('kernel', 'rbf')])",-6.616923951688481,-4.932143728917884,-4.590696761978809,-5.379921480861725,0.885730524268564,83
93,4.629083474477132,0.08742335879489789,2.709139347076416,0.051590349133006544,27.142633671990662,0.002357194646131872,rbf,"OrderedDict([('C', 27.142633671990662), ('epsilon', 0.002357194646131872), ('kernel', 'rbf')])",-8.771464562657396,-3.309967780463937,-7.734978181426712,-6.605470174849349,2.368378915090679,124
94,4.576362768809001,0.06607454667150986,2.5751209259033203,0.042146389655319326,80.47221938577033,0.5129642626339301,rbf,"OrderedDict([('C', 80.47221938577033), ('epsilon', 0.5129642626339301), ('kernel', 'rbf')])",-10.849515055875607,-6.978497428623634,-4.561870124869061,-7.463294203122767,2.589709202339991,149
95,4.699337164560954,0.0064840084786260445,2.6355493863423667,0.06678332381433455,85.34132113051079,0.1250684689979526,rbf,"OrderedDict([('C', 85.34132113051079), ('epsilon', 0.1250684689979526), ('kernel', 'rbf')])",-9.399503253776349,-5.161765166958821,-6.999912125116152,-7.18706018195044,1.7351031322851496,139
96,4.617133220036824,0.06595531957134078,2.7942167123158774,0.08958681941331353,49.74147877365722,0.002700966500660033,rbf,"OrderedDict([('C', 49.74147877365722), ('epsilon', 0.002700966500660033), ('kernel', 'rbf')])",-14.680594815897953,-13.7267665491487,-18.38585901094847,-15.597740125331706,2.009585741865242,200
97,4.419805685679118,0.11562419675916641,2.666468620300293,0.04277232613627824,76.49869949171651,0.947149898420297,rbf,"OrderedDict([('C', 76.49869949171651), ('epsilon', 0.947149898420297), ('kernel', 'rbf')])",-7.047043926250772,-2.660920023136044,-6.402278094289242,-5.370080681225353,1.9336656636244767,82
98,4.444966395696004,0.07756526258792318,2.6281023025512695,0.1506591740970441,75.26066225907172,0.9370220044301864,rbf,"OrderedDict([('C', 75.26066225907172), ('epsilon', 0.9370220044301864), ('kernel', 'rbf')])",-11.02334016912331,-2.9968278741162906,-5.814163744212572,-6.611443929150724,3.324952799208431,125
99,4.395706256230672,0.0797200006785857,2.5910953680674234,0.06400074648753452,76.10350489079838,0.9637168457527422,rbf,"OrderedDict([('C', 76.10350489079838), ('epsilon', 0.9637168457527422), ('kernel', 'rbf')])",-9.603260472007488,-4.959182737829965,-5.021291009127921,-6.527911406321792,2.1747479955466593,118
100,4.430621067682902,0.10339809631594507,2.524847428003947,0.04390504399882012,80.229472229398,0.9339444879801811,rbf,"OrderedDict([('C', 80.229472229398), ('epsilon', 0.9339444879801811), ('kernel', 'rbf')])",-10.162002801737945,-5.646624146045612,-7.51998594856438,-7.776204298782646,1.8522773340425926,159
101,4.715284109115601,0.009832954842927158,2.693398952484131,0.07690375822594864,41.71516312077596,0.382323870390277,rbf,"OrderedDict([('C', 41.71516312077596), ('epsilon', 0.382323870390277), ('kernel', 'rbf')])",-7.931909804804152,-5.015821872004338,-6.694862894853319,-6.54753152388727,1.1950375468601326,119
102,4.567994991938273,0.07022983436418702,2.746642748514811,0.06399860905290534,74.57444027748028,0.3140120394381673,rbf,"OrderedDict([('C', 74.57444027748028), ('epsilon', 0.3140120394381673), ('kernel', 'rbf')])",-7.7615194453699745,-5.811274824717317,-9.446733190356925,-7.673175820148072,1.4854837212532856,151
103,4.573401530583699,0.03726943878627217,2.4904066721598306,0.005631231881836758,82.62763865128045,0.7078596513246664,rbf,"OrderedDict([('C', 82.62763865128045), ('epsilon', 0.7078596513246664), ('kernel', 'rbf')])",-10.863197974600583,-5.344167934991422,-8.292112776517639,-8.166492895369883,2.2548848323039703,164
104,4.616590261459351,0.078020848293839,2.8370612462361655,0.0656750229381947,53.54893876670781,0.22534149840607978,rbf,"OrderedDict([('C', 53.54893876670781), ('epsilon', 0.22534149840607978), ('kernel', 'rbf')])",-10.724258538531554,-4.9057247769370536,-18.650315309142275,-11.426766208203626,5.633150687016839,194
105,4.443456808725993,0.11739673759950475,2.7637155055999756,0.26013359010110904,61.265464517561604,0.9928188847766157,rbf,"OrderedDict([('C', 61.265464517561604), ('epsilon', 0.9928188847766157), ('kernel', 'rbf')])",-5.97123207877018,-5.83192235540421,-6.84547744243237,-6.216210625535587,0.44857875183118295,107
106,4.652506987253825,0.0754596927403631,2.732917229334513,0.07609064548888965,15.491727415032958,0.10297630941863134,rbf,"OrderedDict([('C', 15.491727415032958), ('epsilon', 0.10297630941863134), ('kernel', 'rbf')])",-9.167425764520493,-7.509039524116067,-9.599437062662526,-8.758634117099696,0.9010266091302117,171
107,4.574641307195027,0.03474283143358628,2.4959277311960855,0.0414434029520326,77.2717651889067,0.9041031441103226,rbf,"OrderedDict([('C', 77.2717651889067), ('epsilon', 0.9041031441103226), ('kernel', 'rbf')])",-3.0162913121815693,-4.070992168076793,-7.625177484945716,-4.9041536550680265,1.9716450806248436,70
108,4.425702969233195,0.07554824404266076,2.60322904586792,0.09613094526590424,77.26279516653047,0.8918008385615912,rbf,"OrderedDict([('C', 77.26279516653047), ('epsilon', 0.8918008385615912), ('kernel', 'rbf')])",-13.121027173637119,-4.6245037033998155,-13.13258438498538,-10.29270508734077,4.008026412834307,191
109,4.509763876597087,0.12124051862035744,2.5186007022857666,0.03560524992713693,77.25840588053535,0.9122215652361719,rbf,"OrderedDict([('C', 77.25840588053535), ('epsilon', 0.9122215652361719), ('kernel', 'rbf')])",-9.05881779965616,-2.5735722338597506,-6.184985114788729,-5.939125049434881,2.653292029532664,100
110,4.561121225357056,0.05244771677505644,2.6040960947672525,0.16461045838595803,54.39623677632727,0.8051167945569445,rbf,"OrderedDict([('C', 54.39623677632727), ('epsilon', 0.8051167945569445), ('kernel', 'rbf')])",-8.605221091093668,-5.049495923888056,-7.025886602315759,-6.893534539099161,1.4546324089274494,131
111,4.53445307413737,0.08801156448099345,2.6561331748962402,0.026273808078936287,18.06353408327094,0.9586654420802627,rbf,"OrderedDict([('C', 18.06353408327094), ('epsilon', 0.9586654420802627), ('kernel', 'rbf')])",-7.051055992392287,-3.834352401890012,-4.156342781593152,-5.01391705862515,1.446460214398763,71
112,4.572108904520671,0.01562376625972603,2.544268528620402,0.035028954296032574,69.22152392954442,0.6273663668305689,rbf,"OrderedDict([('C', 69.22152392954442), ('epsilon', 0.6273663668305689), ('kernel', 'rbf')])",-10.035157806570512,-6.103910986784033,-7.973937215965467,-8.037668669773337,1.6055573618266594,163
113,4.552591800689697,0.0790079825435472,2.6766326427459717,0.12557192188860164,18.562781849290758,1.0,rbf,"OrderedDict([('C', 18.562781849290758), ('epsilon', 1.0), ('kernel', 'rbf')])",-5.850267616901628,-2.931552972461785,-4.5445839633299725,-4.442134850897795,1.193760349873599,59
114,4.407122850418091,0.14140945252231088,2.5323646863301597,0.04682405682586534,77.47277990395304,0.9439308452612881,rbf,"OrderedDict([('C', 77.47277990395304), ('epsilon', 0.9439308452612881), ('kernel', 'rbf')])",-7.0644674096065625,-11.210876877229559,-9.084894697481756,-9.120079661439293,1.6929474011449037,177
115,4.437854687372844,0.06894132106583166,2.4825100104014077,0.026217964501004255,78.44135391291806,0.9086090435536366,rbf,"OrderedDict([('C', 78.44135391291806), ('epsilon', 0.9086090435536366), ('kernel', 'rbf')])",-6.326985591300053,-5.167069135603491,-6.220565500102207,-5.904873409001918,0.5235122846927753,98
116,4.661197026570638,0.03236825171439276,2.5262558460235596,0.015461777976620737,32.48549885185078,0.8903648939935285,rbf,"OrderedDict([('C', 32.48549885185078), ('epsilon', 0.8903648939935285), ('kernel', 'rbf')])",-6.390060287339691,-2.5787377034919476,-7.973826196156372,-5.647541395662671,2.2642505293206074,89
117,4.604293982187907,0.033769235050921734,2.5845015048980713,0.040799571816125334,32.506715529091906,0.8712463104716872,rbf,"OrderedDict([('C', 32.506715529091906), ('epsilon', 0.8712463104716872), ('kernel', 'rbf')])",-3.9763383930815586,-6.987599925779499,-7.190653204943802,-6.051530507934953,1.4697220584648245,104
118,4.4546505610148115,0.033028104313540585,2.700119415918986,0.07512540709014141,33.953806723454505,0.8986112745093975,rbf,"OrderedDict([('C', 33.953806723454505), ('epsilon', 0.8986112745093975), ('kernel', 'rbf')])",-2.682494264844765,-2.5758627572070947,-5.858956935819715,-3.7057713192905246,1.523154357252609,48
119,4.5645081996917725,0.10029690374250108,2.708251396814982,0.13688365128263033,33.73517673411992,0.9030128207690653,rbf,"OrderedDict([('C', 33.73517673411992), ('epsilon', 0.9030128207690653), ('kernel', 'rbf')])",-9.084467122346844,-4.359961158464445,-8.744799872753697,-7.396409384521662,2.1515663801451037,147
120,4.540896813074748,0.09462618017230967,2.6437798341115317,0.045011258542944375,34.09336112099032,0.895677320627199,rbf,"OrderedDict([('C', 34.09336112099032), ('epsilon', 0.895677320627199), ('kernel', 'rbf')])",-8.990411043161556,-6.562484380550336,-8.524831152820049,-8.02590885884398,1.0521088541034689,162
121,4.5626944700876875,0.039469127173631914,2.6884626547495523,0.011471192103423776,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
122,4.6890162626902265,0.04921240706607882,2.573663075764974,0.055930623492067955,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
123,4.553727388381958,0.054616441828110714,2.6837844848632812,0.04234911667615194,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
124,4.511334339777629,0.012341918656329583,2.4897447427113852,0.059163631025122676,66.23715361124889,1.0,rbf,"OrderedDict([('C', 66.23715361124889), ('epsilon', 1.0), ('kernel', 'rbf')])",-4.461590724084491,-3.0981929989386554,-7.776664047569692,-5.11214925686428,1.9645937055193103,74
125,4.634782552719116,0.06946851425345407,2.632175842920939,0.07999999107059468,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
126,4.568116029103597,0.09427401126206467,2.653141180674235,0.08086975911565278,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
127,4.60507067044576,0.08227417931830598,2.792107899983724,0.2751410705555487,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
128,4.649712165196736,0.12321172536763834,2.611537456512451,0.039606325064435066,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
129,4.625592072804769,0.052803448950876915,2.600360870361328,0.05239232322790098,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
130,4.550810813903809,0.11193789564540522,2.6277429262797036,0.05128083179190799,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
131,4.578914165496826,0.07408180012127692,2.4816948572794595,0.042205323863638504,67.49154155476108,0.9999416321763609,rbf,"OrderedDict([('C', 67.49154155476108), ('epsilon', 0.9999416321763609), ('kernel', 'rbf')])",-5.015093391539675,-9.827538096154091,-6.830869042766599,-7.224500176820122,1.9842908239494585,140
132,4.4227375984191895,0.05258351940028651,2.614134152730306,0.016692940424420537,37.93717511797759,1.0,rbf,"OrderedDict([('C', 37.93717511797759), ('epsilon', 1.0), ('kernel', 'rbf')])",-4.524724491843066,-5.666757931703259,-3.8481851850811704,-4.679889202875832,0.7504926268132434,62
